loan_amount,interest_rate,term_months,income,age,score,risk_levelLow,risk_levelMedium,risk_levelHigh
-0.8320656418800354,-0.22200049459934235,-0.7507410049438477,-1.2695342302322388,0.6890799403190613,-0.0659988671541214,0,0.009996825829148293,0
1.2000644207000732,0.9159697890281677,1.3451247215270996,0.6612029671669006,0.025261178612709045,1.0741033554077148,0,0.02658800780773163,0
-0.30770641565322876,-1.008986473083496,-0.42545101046562195,0.38243353366851807,-0.4148009121417999,-1.4330726861953735,0,0.0041071027517318726,0
-0.5710664987564087,0.5091966390609741,-0.7042524218559265,-1.2464220523834229,0.43899494409561157,-0.04222431406378746,0,0.009996825829148293,0
-0.22239887714385986,1.2225736379623413,-0.7225937247276306,-0.5952804684638977,-0.9985532760620117,0.6557143330574036,0,0.02174542471766472,0
-0.3650788366794586,-0.9664393067359924,-0.4479186534881592,-1.0834928750991821,-0.8276956081390381,-1.062801718711853,0,0.0041071027517318726,0
0.12762001156806946,-0.786099910736084,-0.27082303166389465,-0.43852490186691284,0.23097902536392212,-1.1842396259307861,0,0.0041071027517318726,0
0.8500241041183472,0.7936491966247559,2.004697799682617,0.938119113445282,-0.15518057346343994,0.1712845414876938,0,0.02658800780773163,0
0.11162443459033966,-0.3425069749355316,-0.4366103410720825,0.30274951457977295,-0.20685407519340515,-1.454744577407837,0,-0.08620883524417877,0
-1.2786399126052856,0.22326311469078064,1.5418453216552734,-0.6062953472137451,1.103763222694397,-0.27392327785491943,0,0.010750820860266685,0
-0.20709894597530365,0.3215688467025757,-0.5789737701416016,-0.6092842221260071,0.539914071559906,-0.7545535564422607,0,0.017407359555363655,0
-0.92396479845047,-0.5749750137329102,-0.44769638776779175,-1.2135734558105469,0.2581544816493988,-0.03549519553780556,0,0.019907042384147644,0
0.5436596274375916,-0.43351566791534424,0.05966917797923088,0.17107538878917694,-0.3919580578804016,-0.39847445487976074,0,0.010750820860266685,0
0.3023782968521118,-0.7721086740493774,-0.3767087757587433,0.3088836073875427,-0.7393071055412292,-0.7785094976425171,0,-0.06770498305559158,0
-1.1285433769226074,-1.1380155086517334,1.0404994487762451,-0.8469871878623962,-0.7483826279640198,-0.8701946139335632,0,0.010750820860266685,0
-0.6464620232582092,0.4788222312927246,0.17176854610443115,-0.3275754451751709,0.792746365070343,-0.7388486862182617,0,-0.09271100163459778,0
0.052016813308000565,-0.6028587818145752,-0.6776083111763,-0.1794320046901703,-1.151235818862915,-0.1755591183900833,0,0.010750820860266685,0
-0.30903521180152893,0.06675399839878082,1.2064067125320435,-0.27963054180145264,-1.2535316944122314,-1.0007168054580688,0,-0.08620883524417877,0
-0.4180319905281067,-0.31995919346809387,-0.49604666233062744,-1.3272615671157837,0.07990877330303192,-0.5017892718315125,0,0.009996825829148293,0
-0.016921039670705795,-0.7239975333213806,-0.39602816104888916,-1.034238576889038,0.34244444966316223,-0.9791511297225952,0,-0.035418085753917694,0
0.0689450353384018,0.9422883987426758,1.1249008178710938,-0.21930049359798431,-0.19466127455234528,-0.8475497961044312,0,0.021151365712285042,0
0.9139935970306396,1.1079440116882324,1.8895621299743652,-0.43190526962280273,1.4918357133865356,0.17816658318042755,0,0.02658800780773163,0
0.5814594030380249,-0.09848396480083466,-0.16751521825790405,-1.3295997381210327,-1.01139497756958,-0.10464711487293243,0,0.009996825829148293,0
-1.070248007774353,0.867611289024353,1.431278109550476,-0.4718601703643799,0.9953964948654175,-1.6620187759399414,0,0.009996825829148293,0
-0.5856654644012451,0.6108543276786804,-0.15386447310447693,-0.8169513940811157,-0.268192321062088,-1.2527567148208618,0,0.010750820860266685,0
-0.22919191420078278,0.438033789396286,-0.8530131578445435,-1.3086704015731812,-0.7342472076416016,-0.43277251720428467,0,0.009996825829148293,0
-0.055720798671245575,-0.299338698387146,-0.4400642514228821,0.29891473054885864,0.08760039508342743,-0.8988247513771057,0,0.02658800780773163,0
-1.0824507474899292,-0.7239450216293335,0.08179226517677307,-0.6100258231163025,-0.7573419213294983,-0.36504065990448,0,0.010750820860266685,0
-0.8096563816070557,0.6868506669998169,-0.0019019516184926033,-0.3962932825088501,-0.3634490966796875,-1.3153278827667236,0,0.010750820860266685,0
-0.07729653269052505,-0.9389523267745972,-0.38601598143577576,-1.1932291984558105,-1.146628975868225,-0.8983436226844788,0,0.006187776103615761,0
-0.5034081339836121,0.5934261679649353,-0.6396066546440125,0.13316166400909424,-0.679275393486023,-1.2458133697509766,0,0.010750820860266685,0
0.37018391489982605,-1.2558350563049316,-0.38563641905784607,-1.095579981803894,-0.028531046584248543,0.015857983380556107,0,0.006187776103615761,0
-0.0020059552043676376,0.47356322407722473,-1.0416862964630127,-0.4191822111606598,0.3536044657230377,-0.3592611253261566,0,0.028102383017539978,0
0.20515622198581696,2.027829647064209,-0.4985259175300598,1.096929907798767,0.5598708987236023,1.233507513999939,0,0.019488032907247543,0
-0.34939175844192505,-0.6862380504608154,-0.5297499895095825,-1.044421911239624,0.4845820665359497,-1.0450271368026733,0,-0.09271100163459778,0
-0.9162771105766296,-0.28951823711395264,-0.5651031732559204,-0.8494459986686707,0.32744336128234863,-0.9677023887634277,0,0.010750820860266685,0
-1.3893905878067017,-0.3489769697189331,-0.3909689784049988,-0.6898478269577026,-0.05032937973737717,-1.13735830783844,0,0.009996825829148293,0
-0.024441979825496674,-1.047761082649231,1.1379163265228271,-0.9859935641288757,-0.16565173864364624,-0.5377771258354187,0,0.006187776103615761,0
-0.8944292068481445,0.6339781880378723,-0.7352761626243591,0.11991903185844421,-0.39546212553977966,-1.130911111831665,0,0.010750820860266685,0
0.6413216590881348,-0.24036183953285217,-0.4916166663169861,-0.5695305466651917,-0.5754780769348145,-0.4019674062728882,0,0.009996825829148293,0
-0.7176393866539001,0.4939066469669342,-0.6379952430725098,-0.21966303884983063,-1.2331923246383667,-0.21153460443019867,0,0.02658800780773163,0
-0.7055431604385376,-0.6483750939369202,0.8773218989372253,-0.3118608891963959,-0.5931109189987183,-0.983445405960083,0,0.010750820860266685,0
-0.5592232346534729,-0.9641867876052856,-0.0029265061020851135,0.1524234116077423,-0.29908180236816406,-0.4289356768131256,0,0.003986888565123081,0
0.3982544243335724,-0.11914878338575363,-0.19717690348625183,1.0923466682434082,0.5552906394004822,3.452263593673706,0,0.019907042384147644,0
0.12651348114013672,-1.4925940036773682,-0.2756069302558899,0.6765464544296265,-1.1779248714447021,0.34759393334388733,0,0.006187776103615761,0
-0.6170251369476318,-0.5388686656951904,-0.39510560035705566,-0.03288630023598671,-0.17064176499843597,-1.1210441589355469,0,-0.2292848825454712,0
-0.11140267550945282,0.7432546019554138,-0.41483592987060547,0.14264880120754242,-0.6621913313865662,-0.263459175825119,0,0.010750820860266685,0
-0.1783275157213211,-1.1686370372772217,-0.24933719635009766,-0.4302505552768707,-0.6448655128479004,-1.0325344800949097,0,-0.034381404519081116,0
-0.4080914258956909,-0.5100780129432678,-0.24343031644821167,-0.8461793661117554,-0.7983627915382385,-1.1534979343414307,0,-0.08620883524417877,0
-0.041551269590854645,-0.38799208402633667,-0.4130520224571228,-0.202193483710289,-0.19027748703956604,-0.8541799187660217,0,0.028102383017539978,0
0.21505187451839447,-1.433098316192627,-0.24933719635009766,-0.5853858590126038,-0.6651673913002014,-0.3059079349040985,0,0.003986888565123081,0
0.13371862471103668,0.9058092832565308,0.22029897570610046,0.6734275817871094,1.9265021085739136,0.1397700160741806,0,0.010750820860266685,0
-0.8994101881980896,-0.6690374612808228,-0.5089695453643799,-1.167087197303772,-0.8493502140045166,-0.5032923221588135,0,0.009996825829148293,0
-0.6270573735237122,-0.21287450194358826,0.06505048274993896,0.36092230677604675,0.74321746826171875,-0.1302535980939865,0,0.009996825829148293,0
0.1548168659210205,-1.0620487928390503,1.0684901475906372,-0.8167574405670166,-0.6635425090789795,-0.8813236951828003,0,-0.09271100163459778,0
-0.3932954967021942,-1.0268893241882324,-0.34474778175354004,-0.9259438514709473,-0.2168208658695221,-1.196325421333313,0,0.003986888565123081,0
-1.0114549398422241,0.09372098743915558,-0.05150133743882179,-1.2727267742156982,0.7509257793426514,-0.7204157710075378,0,0.019907042384147644,0
-0.42372485995292664,-0.48237231373786926,-0.6957095861434937,-1.129684567451477,0.026052355766296387,-1.1998531818389893,0,0.010750820860266685,0
0.034650593996047974,-0.3859449028968811,-0.7286006808280945,-0.7176606059074402,-0.7624831795692444,-0.08224384486675262,0,0.009996825829148293,0
-0.08038187772035599,0.22304347157478333,-0.518932580947876,-0.43545621633529663,0.020914405584335327,-1.409348964691162,0,0.009996825829148293,0
-0.19396600127220154,-0.8194050192832947,-0.5845839977264404,0.498066246509552,-1.1664506196975708,-0.8161807656288147,0,0.0041071027517318726,0
-0.10059429705142975,-0.050491783767938614,-1.117026686668396,-0.046988774091005325,0.5601081252098083,-0.9812607169151306,0,0.02658800780773163,0
-0.47580453753471375,-1.3089776039123535,0.020634377375245094,-0.7805884480476379,0.6249639391899109,-1.040875792503357,0,-0.06770498305559158,0
-0.24982231855392456,-1.164300799369812,-0.9107583165168762,-0.6671320199966431,-0.12141232192516327,-0.8674980401992798,0,0.00844516884535551,0
1.8573533296585083,0.4379183053970337,-0.48819905519485474,0.9868345856666565,0.46366381645202637,1.1662755012512207,0,0.02658800780773163,0
-0.2210659384727478,-0.3493445813655853,-0.4097752571105957,-1.1095049381256104,-1.1915907859802246,-0.5721442103385925,0,0.019907042384147644,0
-0.3369005620479584,-0.646449089050293,-0.2579762935638428,-1.072853446006775,-0.31391051411628723,0.0360274501144886,0,0.019907042384147644,0
-0.6320623159408569,-0.44903242588043213,-0.07585125416517258,0.9397660493850708,-1.389877200126648,-0.12731419503688812,0,0.019907042384147644,0
0.1480291485786438,-0.5344723463058472,-0.5595120191574097,-0.8052368760108948,8.770059794187546e-4,-0.11713704466819763,0,0.010750820860266685,0
-0.27436164021492004,0.12184076011180878,-0.7782107591629028,-0.5313426852226257,-0.7932721972465515,-0.36251115798950195,0,0.009996825829148293,0
-0.09593398869037628,0.5290488600730896,-0.11740893870592117,0.7964648008346558,0.3371017575263977,3.7512600421905518,0,0.019907042384147644,0
-0.7505009770393372,-0.4682883024215698,-0.3306679129600525,-0.847995936870575,-0.17421802878379822,-0.6039244532585144,0,0.012265197932720184,0
-0.36531901359558105,0.5072753429412842,-0.7360512018203735,0.1404401808977127,-0.5161842107772827,-1.091827630996704,0,-0.09271100163459778,0
-0.14244188368320465,0.0626102089881897,1.1393358707427979,-1.0071172714233398,-1.0743480920791626,-0.49796509742736816,0,0.009996825829148293,0
0.06013108044862747,1.7865262031555176,-0.33155927062034607,-1.036985993385315,-1.1671853065490723,0.16926442086696625,0,0.017881203442811966,0
-0.4737393260002136,-0.31124380230903625,1.0260976552963257,-0.07372988015413284,-0.5796761512756348,-1.4053560495376587,0,0.009996825829148293,0
0.29823651909828186,-0.5392237901687622,-0.24650093913078308,-1.2042853832244873,-0.3539656400680542,0.012287424877285957,0,0.019907042384147644,0
0.10174702852964401,0.385007381439209,-0.9171270132064819,-0.40984663367271423,-0.8023805022239685,0.8369616866111755,0,0.010750820860266685,0
-0.43998807668685913,-1.2716341018676758,-0.9836685657501221,0.16703113913536072,-0.012368947267532349,-1.0087605714797974,0,-0.06770498305559158,0
0.5849004983901978,0.4086052477359772,-0.7808583974838257,-0.23708702623844147,0.20599666237831116,-0.2931176722049713,0,0.028102383017539978,0
0.6759717464447021,1.195085883140564,-0.040286630392074585,0.2633134722709656,0.514924168586731,2.0449845790863037,0,0.017881203442811966,0
-1.1519500017166138,-0.3718870282173157,-0.3581506609916687,0.23048217594623566,-0.08986727893352509,-1.4773683547973633,0,-0.08620883524417877,0
-0.051020823419094086,-1.4264992475509644,-0.6814950108528137,0.2930757403373718,-0.769015908241272,-0.9338476061820984,0,0.007851110771298409,0
-0.923109233379364,-0.2572878301143646,-0.5950314402580261,-0.7539573311805725,-0.11845909059047699,-0.429749995470047,0,0.010750820860266685,0
-0.6036636829376221,-0.7230867147445679,-0.3876689076423645,-0.6110585927963257,-0.9740344285964966,-1.0501463413238525,0,0.028102383017539978,0
-0.671667754650116,-1.7149841785430908,1.0789703130722046,-0.1089605987071991,-1.1139260530471802,-0.3199745714664459,0,0.007851110771298409,0
0.38648369908332825,-0.4162673354148865,-0.5226637125015259,0.9840221405029297,-1.3583624362945557,1.5002803802490234,0,0.019907042384147644,0
-0.21604275703430176,0.9561126232147217,-0.12039509415626526,-0.8885840773582458,-0.4147140383720398,-0.9258074760437012,0,0.017407359555363655,0
-0.4960848093032837,0.6958661675453186,-0.307972252368927,0.27276843786239624,-0.5485974550247192,-1.1299809217453003,0,-0.09271100163459778,0
-0.37068504095077515,-0.8161474466323853,-0.45674270391464233,-1.3174474239349365,0.447393000125885,1.2207114696502686,0,0.012265197932720184,0
0.028434475883841515,-0.32661309838294983,-0.5619531869888306,1.0911386013031006,-1.1344947814941406,0.35176435112953186,0,0.019907042384147644,0
-0.1671144962310791,-0.855797290802002,-0.6760088205337524,-0.8129164576530457,-0.8507463335990906,-0.8525070548057556,0,-0.035418085753917694,0
-0.9069351553916931,1.0922644138336182,-0.4087664783000946,-0.927250862121582,0.08719362318515778,-1.3565468788146973,0,-0.15011446177959442,0
-0.5834534168243408,-1.4926340579986572,-0.10364539176225662,-0.7213644981384277,-0.34534984827041626,-0.02408837154507637,0,0.004580946639180183,0
0.7949487566947937,-1.1674059629440308,-0.5550849437713623,-0.6002475023269653,-0.7014702558517456,0.6861792802810669,0,0.0041071027517318726,0
-0.5691371560096741,0.7479386925697327,-0.47147271037101746,-1.3047406673431396,-0.6187441945075989,-0.36155855655670166,0,0.017407359555363655,0
-0.8706367015838623,0.17007826268672943,1.398471713066101,-1.2513506412506104,-1.1979795694351196,-0.3871745467185974,0,0.019907042384147644,0
-0.6836449503898621,0.4931139051914215,1.2442477941513062,-1.2798185348510742,-0.4463310241699219,-0.32558730244636536,0,0.009996825829148293,0
-0.7617176175117493,-0.08009904623031616,1.3003779649734497,0.2824961841106415,-0.4241791367530823,-0.9751756191253662,0,-0.2292848825454712,0
0.03731771558523178,-0.9787930846214294,-0.23591551184654236,0.12888437509536743,-0.5113046169281006,-1.0373084545135498,0,-0.034381404519081116,0
-0.742072343826294,-0.37122902274131775,-0.35221022367477417,-0.8074383735656738,-0.2686295807361603,0.2427603304386139,0,0.012265197932720184,0
-0.8694261312484741,0.08648830652236938,1.4029996395111084,-1.1723493337631226,-0.46243995428085327,-0.3498327434062958,0,0.019907042384147644,0
-0.7168759703636169,0.7709757089614868,-1.1485306024551392,-0.8862655758857727,0.19706732034683228,-1.1179558038711548,0,0.010750820860266685,0
-0.9522823691368103,0.30802828073501587,-0.34301167726516724,-0.8311511874198914,0.2873307764530182,-0.5526034832000732,0,0.012265197932720184,0
-0.1327090710401535,-0.09692777693271637,-0.6002047061920166,-0.5851395130157471,-1.0016961097717285,-1.2833049297332764,0,0.009996825829148293,0
0.07579963654279709,-0.1040763109922409,1.2389583587646484,-1.1159303188323975,-0.3224392533302307,-1.1230560541152954,0,0.009996825829148293,0
-0.5673343539237976,0.7016106843948364,0.25273871421813965,-0.4144638478755951,0.69432133436203,-1.1463161706924438,0,0.017407359555363655,0
-0.06107286363840103,0.34260159730911255,0.022927943617105484,0.2663381099700928,-0.7644633054733276,0.2029496431350708,0,0.010750820860266685,0
-0.7583100199699402,-0.9898908138275146,0.9715458154678345,-1.2047762870788574,-1.2956658601760864,-0.44745397567749023,0,0.012265197932720184,0
-0.5454118847846985,-1.3304128646850586,-0.405670702457428,0.8810543417930603,-1.1424790620803833,3.02443528175354,0,0.006187776103615761,0
-0.34653928875923157,-1.7390190362930298,0.7071800231933594,-0.47199171781539917,-0.22720810770988464,-0.16796885430812836,0,0.004580946639180183,0
-0.08092079311609268,-0.36995601654052734,1.2136988639831543,-0.6791862845420837,-0.04409249126911163,-0.7612081170082092,0,-0.08620883524417877,0
-0.3982875943183899,-1.1383029222488403,-0.1343018114566803,-0.8938917517662048,-0.07214658707380295,-0.37081095576286316,0,0.0041071027517318726,0
-0.9733492732048035,0.46624740958213806,-0.03621978685259819,-1.2963474988937378,0.6879643797874451,-1.055872917175293,0,-0.08620883524417877,0
-0.28054079413414,-1.2364568710327148,-0.3875183165073395,-1.1853398084640503,0.19258537888526917,0.09486518800258636,0,0.006187776103615761,0
0.3411566913127899,-0.2852689325809479,-0.24906308948993683,-0.9182893633842468,-0.5841055512428284,-0.9424725770950317,0,-0.08620883524417877,0
-0.23272916674613953,-0.6866040229797363,-0.7965152859687805,-0.46295157074928284,-0.3586302697658539,-0.8683918118476868,0,-0.2292848825454712,0
0.38307657837867737,0.4514596462249756,-1.1462615728378296,-0.11308619379997253,-0.11733041703701019,-0.8317989706993103,0,0.028102383017539978,0
-0.9670719504356384,-0.6334160566329956,-0.30110740661621094,0.3932962715625763,-1.2435600757598877,-0.6354601979255676,0,0.02658800780773163,0
0.2806384563446045,-0.5111580491065979,-0.6928833723068237,0.161434605717659,-0.6295859217643738,-0.2069346308708191,0,0.010750820860266685,0
0.3211914300918579,0.398946076631546,-0.8057151436805725,0.18301694095134735,-0.8895632028579712,-1.3383384943008423,0,-0.08620883524417877,0
-0.6992565989494324,1.7593470811843872,-0.07120747864246368,-0.875365674495697,0.1769353151321411,-0.5323022603988647,0,0.02174542471766472,0
-0.8739385604858398,-0.25421491265296936,-0.9439506530761719,-0.9500990509986877,0.3330552577972412,-1.0570796728134155,0,0.009996825829148293,0
-0.12786461412906647,-1.7465627193450928,0.6251803040504456,-0.9131049513816833,0.035721831023693085,1.550708293914795,0,0.004580946639180183,0
-0.49860307574272156,-0.5567158460617065,-0.3614722490310669,-0.5799846053123474,-0.6352578997612,-1.1152557134628296,0,-0.09271100163459778,0
-0.48833492398262024,-1.1387877464294434,-0.6087608337402344,-0.32838770747184753,0.14613664150238037,-1.0627208948135376,0,0.007851110771298409,0
-0.47404855489730835,-0.24782973527908325,-0.7201114892959595,-0.6835675835609436,-1.2425943613052368,-0.8720173239707947,0,0.010750820860266685,0
-0.041551269590854645,-0.4316180944442749,-0.13986501097679138,-0.1280878633260727,-0.024466032162308693,-0.6924955248832703,0,0.028102383017539978,0
-0.21147549152374268,0.078916534781456,-0.8071374893188477,-0.5742172598838806,-0.8616917133331299,-0.10887877643108368,0,0.009996825829148293,0
0.06663262099027634,-1.4370715618133545,-0.45391887426376343,0.9702757596969604,0.010365322232246399,0.8487018346786499,0,0.006187776103615761,0
-0.7990198135375977,-0.25313305854797363,-0.5895967483520508,0.22760196030139923,-0.8863220810890198,-1.3931796550750732,0,-0.08620883524417877,0
-0.4499870538711548,0.6186071038246155,-0.28178080916404724,-0.9138084650039673,-0.30800333619117737,-1.3602367639541626,0,0.017407359555363655,0
-0.7317602634429932,-1.4059044122695923,1.1577740907669067,0.3435429334640503,-0.8144133687019348,-0.6770409941673279,0,0.0041071027517318726,0
-1.2741914987564087,-1.534233808517456,0.9205242395401001,0.274443656206131,-1.154167652130127,-0.9034671187400818,0,0.007851110771298409,0
-0.6427328586578369,0.2643625736236572,0.9632996320724487,-0.871070384979248,0.35036998987197876,-0.7850261330604553,0,0.01728714443743229,0
1.0467969179153442,0.25016945600509644,-0.4950927495956421,-0.8423328995704651,-0.03035254217684269,-0.15063993632793427,0,0.009996825829148293,0
0.23032477498054504,0.8652606010437012,-0.5165243148803711,0.004184357821941376,-0.31208929419517517,-0.8531134128570557,0,0.01728714443743229,0
0.029280709102749825,0.3612527549266815,-0.7320510149002075,-0.7760350108146667,-1.266135334968567,-0.08118994534015656,0,0.028102383017539978,0
-0.20090559124946594,0.018905244767665863,-0.8483985662460327,-1.0141432285308838,-0.7913890480995178,-0.9484465718269348,0,0.009996825829148293,0
-0.3950381278991699,-1.0429909229278564,-0.4022172689437866,-0.9465290307998657,-0.19944900274276733,-1.1981581449508667,0,0.0041071027517318726,0
-1.283658742904663,-0.47974953055381775,-0.3088775873184204,-0.7193155884742737,-0.24189358949661255,-1.1624705791473389,0,0.010750820860266685,0
-0.8549664616584778,-0.45958560705184937,-0.07157111167907715,-0.7242010235786438,-0.8653666973114014,-0.9364034533500671,0,0.010750820860266685,0
0.369604229927063,0.407258003950119,1.5102221965789795,0.8196826577186584,1.3941468000411987,0.6176432967185974,0,0.019907042384147644,0
-0.25255659222602844,-1.3285161256790161,0.9202256798744202,-0.1640077829360962,-0.8546983003616333,-0.7103036046028137,0,0.004580946639180183,0
-0.8963832259178162,-1.2676403522491455,-0.35854706168174744,0.3171727657318115,0.27438807487487793,-0.13172470033168793,0,0.0041071027517318726,0
0.35462507605552673,-0.6484267711639404,0.7524733543395996,-0.3282473087310791,-0.025628291070461273,-0.10630331933498383,0,0.010750820860266685,0
0.6846354007720947,-0.011762280017137527,0.027906088158488274,0.016443492844700813,-1.0066578388214111,-0.25909847021102905,0,0.010750820860266685,0
-0.4637100100517273,-1.0625745058059692,-0.543924868106842,-0.027636121958494186,-0.1928449422121048,-1.1945290565490723,0,0.007851110771298409,0
-1.0880261659622192,-0.04430067911744118,-0.7039377689361572,0.7573303580284119,-1.2338489294052124,0.040673378854990005,0,0.019907042384147644,0
-0.005814731121063232,0.8948174118995667,-0.4498005211353302,-0.964752733707428,-0.6391451358795166,-1.0056699514389038,0,-0.15011446177959442,0
-0.4619547724723816,-0.5033630728721619,-1.02936589717865,-1.1970134973526,0.48030680418014526,-0.8411993980407715,0,-0.09271100163459778,0
-0.018710825592279434,0.09889619052410126,-0.6437404155731201,0.6362481117248535,0.04698546230792999,-0.7063804864883423,0,0.02658800780773163,0
-0.23232592642307281,0.7502650022506714,-0.4192231297492981,-0.3509695827960968,0.6042525172233582,-0.14347700774669647,0,0.010750820860266685,0
-0.4000418186187744,-1.590012550354004,-0.8529501557350159,-0.3349704146385193,-0.3210994005203247,0.3734763562679291,0,0.00844516884535551,0
0.07477410137653351,-0.4257698059082031,-0.652020275592804,-0.8192529082298279,-0.1425323486328125,-0.33624014258384705,0,0.010750820860266685,0
-0.16900379955768585,-0.9445486068725586,-0.2008572816848755,-1.1939098834991455,0.3252818286418915,1.329222559928894,0,0.006187776103615761,0
-0.570199728012085,1.1451153755187988,-0.17062610387802124,-0.8381995558738708,-0.5584148168563843,-1.4501402378082275,0,0.01728714443743229,0
-0.05416972190141678,-0.9678846001625061,-0.38182196021080017,-0.49085068702697754,0.37594854831695557,-0.12876904010772705,0,0.0041071027517318726,0
-0.9154980778694153,-0.9529167413711548,-0.8375526070594788,0.16287671029567719,0.23483023047447205,-0.8950541019439697,0,0.003986888565123081,0
0.013581383973360062,-0.10934531688690186,1.285688042640686,-0.2982644736766815,-0.17159467935562134,0.12726536393165588,0,0.028102383017539978,0
-0.4892989993095398,-1.43856680393219,1.0796380043029785,0.07612648606300354,0.1868194043636322,-1.0943742990493774,0,-0.035418085753917694,0
